,roll,pitch,yaw
1192,0.034403,0.048848,-2.6181609803847
1193,0.035163,0.051581,-2.6208649803847
1194,0.031511,0.057435,-2.6235029803847
1195,0.032801,0.062192,-2.6277529803847
1196,0.032468,0.063907,-2.6311579803847
1197,0.030887,0.063002,-2.6354529803847
1198,0.03145,0.064231,-2.6399009803847
1199,0.033328,0.067731,-2.6433949803847
1200,0.035231,0.070339,-2.6475229803847
1201,0.03661,0.068615,-2.6518699803847
1202,0.037388,0.064901,-2.6558649803847
1203,0.038439,0.062097,-2.6595099803847
1204,0.040588,0.064014,-2.6625209803847
1205,0.040609,0.066511,-2.6652449803847
1206,0.039997,0.067025,-2.6681939803847
1207,0.035757,0.063283,-2.6704959803847
1208,0.03356,0.05856,-2.6732609803847
1209,0.035569,0.058791,-2.6762399803847
1210,0.034477,0.066088,-2.6784189803847
1211,0.032607,0.073018,-2.6803959803847
1212,0.035496,0.070444,-2.6819259803847
1213,0.037883,0.066362,-2.6837399803847
1214,0.036909,0.063415,-2.6866479803847
1215,0.034021,0.063702,-2.6888959803847
1216,0.032463,0.066395,-2.6910089803847
1217,0.031769,0.067891,-2.6932179803847
1218,0.031847,0.065892,-2.6952619803847
1219,0.032053,0.062819,-2.6973669803847
1220,0.032321,0.062477,-2.6996289803847
1221,0.032536,0.064379,-2.7016189803847
1222,0.033283,0.066684,-2.7039999803847
1223,0.032525,0.067108,-2.7064489803847
1224,0.031775,0.066321,-2.7096099803847
1225,0.032693,0.064899,-2.7133639803847
1226,0.033863,0.063102,-2.7169189803847
1227,0.033902,0.062125,-2.7207799803847
1228,0.033742,0.061833,-2.7249479803847
1229,0.036115,0.063444,-2.7287299803847
1230,0.038173,0.065948,-2.7324199803847
1231,0.038244,0.068552,-2.7369479803847
1232,0.040324,0.068315,-2.7408119803847
1233,0.041469,0.069435,-2.7450079803847
1234,0.042407,0.071464,-2.7490459803847
1235,0.041748,0.072218,-2.7527749803847
1236,0.041665,0.07124,-2.7568239803847
1237,0.042704,0.070261,-2.7600269803847
1238,0.042618,0.071469,-2.7631989803847
1239,0.039234,0.06923,-2.7670479803847
1240,0.03949,0.064194,-2.7706019803847
1241,0.042777,0.05938,-2.7743009803847
1242,0.04077,0.060187,-2.7768429803847
1243,0.042581,0.059495,-2.7790669803847
1244,0.045655,0.059469,-2.7808039803847
1245,0.049686,0.06182,-2.7823029803847
1246,0.04821,0.066191,-2.7834459803847
1247,0.046258,0.068575,-2.7847139803847
1248,0.043149,0.071457,-2.7862769803847
1249,0.04134,0.075621,-2.7882659803847
1250,0.03882,0.077956,-2.7906509803847
1251,0.037028,0.077898,-2.7930959803847
1252,0.034698,0.077035,-2.7957549803847
1253,0.033999,0.0773,-2.7987189803847
1254,0.032407,0.077809,-2.8020239803847
1255,0.031423,0.07674,-2.8065779803847
1256,0.03189,0.074456,-2.8106199803847
1257,0.031113,0.070695,-2.8146289803847
1258,0.030454,0.067347,-2.8195479803847
1259,0.029361,0.066751,-2.8237569803847
1260,0.026736,0.069415,-2.8283149803847
1261,0.025016,0.071574,-2.8322899803847
1262,0.02542,0.069444,-2.8357259803847
1263,0.0264,0.067472,-2.8387819803847
1264,0.025491,0.067243,-2.8410709803847
1265,0.024851,0.067324,-2.8430929803847
1266,0.023601,0.066728,-2.8449749803847
1267,0.02182,0.066075,-2.8465319803847
1268,0.020176,0.066596,-2.8475159803847
1269,0.021301,0.06692,-2.8478119803847
1270,0.022013,0.06787,-2.8471829803847
1271,0.023617,0.067785,-2.8460519803847
1272,0.024723,0.066662,-2.8444289803847
1273,0.026262,0.066318,-2.8430089803847
1274,0.026382,0.068892,-2.8415889803847
1275,0.024806,0.071794,-2.8405839803847
1276,0.026054,0.074582,-2.8399069803847
1277,0.027382,0.074571,-2.8392579803847
1278,0.026378,0.074307,-2.8393479803847
1279,0.025155,0.074764,-2.8396789803847
1280,0.024724,0.075563,-2.8411009803847
1281,0.021195,0.076751,-2.8442699803847
1282,0.017411,0.076505,-2.8499839803847
1283,0.0152,0.076468,-2.8561149803847
1284,0.01403,0.077437,-2.8629809803847
1285,0.012369,0.077217,-2.8716559803847
1286,0.009987,0.076165,-2.8799389803847
1287,0.008491,0.074537,-2.8897969803847
1288,0.007811,0.073451,-2.8995369803847
1289,0.005846,0.073636,-2.9104279803847
1290,0.004104,0.076761,-2.9244749803847
1291,0.004169,0.081598,-2.9400519803847
1292,0.004072,0.087557,-2.9576209803847
1293,0.003555,0.092168,-2.9793409803847
1294,0.002458,0.094616,-3.0014129803847
1295,0.000678,0.094898,-3.0273649803847
1296,0.000162,0.093099,-3.0538489803847
1297,-0.000825,0.091978,-3.0837089803847
1298,-0.003117,0.092442,-3.1198719803847
1299,-0.006137,0.09563,3.1272753267949
1300,-0.010939,0.099139,3.0834713267949
1301,-0.014303,0.10121,3.0404453267949
1302,-0.01908,0.102219,2.9947603267949
1303,-0.025494,0.10111,2.9411373267949
1304,-0.02802,0.09984,2.8899183267949
1305,-0.026834,0.099841,2.8321623267949
1306,-0.025575,0.098605,2.7779243267949
1307,-0.031576,0.097994,2.7204763267949
1308,-0.037273,0.096762,2.6548003267949
1309,-0.039036,0.095545,2.5945303267949
1310,-0.033616,0.090751,2.5283873267949
1311,-0.033507,0.083726,2.4672253267949
1312,-0.038022,0.075311,2.4049413267949
1313,-0.047604,0.063914,2.3364583267949
1314,-0.049195,0.054837,2.2753183267949
1315,-0.048452,0.047354,2.2094803267949
1316,-0.043476,0.039819,2.1523193267949
1317,-0.035783,0.035681,2.1002283267949
1318,-0.033677,0.031937,2.0483663267949
1319,-0.035284,0.027542,2.0047793267949
1320,-0.036797,0.021162,1.9659863267949
1321,-0.031298,0.012374,1.9300223267949
1322,-0.023847,0.005645,1.9018923267949
1323,-0.018683,0.002326,1.8794323267949
1324,-0.017156,9.4e-05,1.8615793267949
1325,-0.015168,-0.003915,1.8490683267949
1326,-0.011309,-0.010035,1.8385463267949
1327,-0.008193,-0.014953,1.8319073267949
1328,-0.004404,-0.01713,1.8274853267949
1329,-0.000155,-0.016985,1.8257003267949
1330,0.005829,-0.017079,1.8274293267949
1331,0.006983,-0.015343,1.8333603267949
1332,0.011816,-0.007882,1.8447213267949
1333,0.016975,0.00076,1.8592323267949
1334,0.019591,0.009421,1.8763383267949
1335,0.017169,0.008199,1.8968663267949
1336,0.016837,0.002498,1.9179113267949
1337,0.018909,-0.001833,1.9390413267949
1338,0.020454,-0.003036,1.9627043267949
1339,0.018479,-0.002967,1.9855213267949
1340,0.01832,-0.003537,2.0119293267949
1341,0.018534,-0.003026,2.0370103267949
1342,0.018081,-0.001286,2.0619883267949
1343,0.016517,0.000622,2.0893403267949
1344,0.015407,0.002569,2.1144503267949
1345,0.015513,0.003775,2.1396683267949
1346,0.014904,0.005782,2.1674143267949
1347,0.013686,0.006494,2.1927483267949
1348,0.014392,0.00796,2.2183173267949
1349,0.013277,0.009798,2.2463943267949
1350,0.012933,0.011671,2.2711283267949
1351,0.01291,0.012485,2.2980113267949
1352,0.013343,0.012709,2.3221293267949
1353,0.014485,0.01375,2.3459063267949
1354,0.01445,0.015153,2.3716653267949
1355,0.016279,0.01512,2.3945993267949
1356,0.01808,0.014939,2.4173093267949
1357,0.019721,0.015356,2.4416223267949
1358,0.019819,0.016092,2.4623883267949
1359,0.019051,0.014725,2.4835123267949
1360,0.018506,0.010126,2.5009113267949
1361,0.017499,0.006277,2.5171153267949
1362,0.016391,0.004612,2.5332113267949
1363,0.015089,0.004677,2.5461743267949
1364,0.013382,0.005522,2.5576513267949
1365,0.010321,0.00707,2.5683703267949
1366,0.00805,0.008192,2.5763073267949
1367,0.004287,0.008791,2.5834093267949
1368,0.002962,0.007648,2.5885853267949
1369,0.001629,0.005855,2.5936953267949
1370,0.00267,0.003924,2.5989363267949
1371,0.005625,0.000633,2.6036303267949
1372,0.009049,-0.004411,2.6083423267949
1373,0.009863,-0.00567,2.6134343267949
1374,0.011391,-0.001472,2.6175363267949
1375,0.011321,0.005548,2.6213013267949
1376,0.008051,0.006403,2.6231313267949
1377,0.004819,0.004575,2.6233293267949
1378,0.003786,0.000366,2.6227213267949
1379,0.00432,-0.003053,2.6213193267949
1380,0.006056,-0.005065,2.6197553267949
1381,0.008615,-0.006158,2.6174353267949
1382,0.010123,-0.007183,2.6144183267949
1383,0.012544,-0.008381,2.6099393267949
1384,0.012802,-0.01027,2.6050743267949
1385,0.013479,-0.01197,2.5989693267949
1386,0.014583,-0.013509,2.5916723267949
1387,0.014965,-0.014093,2.5836573267949
1388,0.015833,-0.015374,2.5749793267949
1389,0.017519,-0.016835,2.5653073267949
1390,0.017124,-0.018709,2.5555653267949
1391,0.017422,-0.019326,2.5436923267949
1392,0.01721,-0.019601,2.5318343267949
1393,0.017361,-0.019153,2.5184443267949
1394,0.016363,-0.017205,2.5025243267949
1395,0.016727,-0.016619,2.4875943267949
1396,0.018005,-0.017729,2.4712213267949
1397,0.018526,-0.017973,2.4565813267949
1398,0.020412,-0.016973,2.4418063267949
1399,0.023175,-0.016822,2.4259333267949
1400,0.024424,-0.018927,2.4112013267949
1401,0.024624,-0.023643,2.3966673267949
1402,0.026937,-0.028233,2.3806583267949
1403,0.0291,-0.030232,2.3659593267949
1404,0.027493,-0.028482,2.3510183267949
1405,0.025719,-0.025246,2.3340133267949
1406,0.026048,-0.02478,2.3186973267949
1407,0.02646,-0.026684,2.3008953267949
1408,0.027634,-0.026437,2.2848733267949
1409,0.026041,-0.0272,2.2683603267949
1410,0.02388,-0.028725,2.2494643267949
1411,0.022446,-0.034708,2.2314623267949
1412,0.021109,-0.038114,2.2130803267949
1413,0.01802,-0.037529,2.1918183267949
1414,0.015684,-0.033503,2.1723533267949
1415,0.013796,-0.031741,2.1509503267949
1416,0.016124,-0.033393,2.1313713267949
1417,0.016536,-0.034376,2.1113923267949
1418,0.014286,-0.034927,2.0895793267949
1419,0.01288,-0.035095,2.0697733267949
1420,0.012264,-0.036054,2.0500063267949
1421,0.011729,-0.036683,2.0276363267949
1422,0.010857,-0.036,2.0073083267949
1423,0.009963,-0.033178,1.9850303267949
1424,0.009884,-0.032293,1.9647563267949
1425,0.01032,-0.031316,1.9445063267949
1426,0.010841,-0.03108,1.9223463267949
1427,0.011266,-0.031446,1.9025123267949
1428,0.012724,-0.03335,1.8827873267949
1429,0.016798,-0.035067,1.8612483267949
1430,0.021618,-0.034598,1.8420713267949
1431,0.025341,-0.03231,1.8214733267949
1432,0.027921,-0.0303,1.8029223267949
1433,0.032241,-0.031013,1.7848223267949
1434,0.032532,-0.034039,1.7650723267949
1435,0.033249,-0.033141,1.7466893267949
1436,0.032908,-0.031013,1.7285013267949
1437,0.034027,-0.029361,1.7084063267949
1438,0.035155,-0.029029,1.6902453267949
1439,0.037326,-0.030482,1.6701393267949
1440,0.03703,-0.029835,1.6520233267949
1441,0.035291,-0.028237,1.6336483267949
1442,0.033792,-0.025901,1.6134253267949
1443,0.028293,-0.026016,1.5940813267949
1444,0.024484,-0.02657,1.5736593267949
1445,0.021978,-0.025078,1.5513783267949
1446,0.02261,-0.022879,1.5313753267949
1447,0.023101,-0.020118,1.5093583267949
1448,0.024228,-0.019369,1.4892753267949
1449,0.025036,-0.01895,1.4696223267949
1450,0.025803,-0.018703,1.4475173267949
1451,0.025673,-0.018839,1.4270943267949
1452,0.025739,-0.019151,1.4062473267949
1453,0.026015,-0.01889,1.3830033267949
1454,0.026351,-0.018418,1.3617073267949
1455,0.026158,-0.017236,1.3383203267949
1456,0.026776,-0.015725,1.3171173267949
1457,0.026859,-0.015169,1.2955713267949
1458,0.026705,-0.014257,1.2719403267949
1459,0.025436,-0.013733,1.2505583267949
1460,0.023506,-0.013134,1.2291903267949
1461,0.021652,-0.013728,1.2056493267949
1462,0.019491,-0.014261,1.1840803267949
1463,0.018067,-0.017353,1.1608153267949
1464,0.015824,-0.01874,1.1397783267949
1465,0.012351,-0.019587,1.1193173267949
1466,0.009379,-0.017222,1.0970783267949
1467,0.006119,-0.014495,1.0775263267949
1468,0.003226,-0.012828,1.0581723267949
1469,3e-06,-0.011943,1.0377293267949
1470,-0.003075,-0.010578,1.0193723267949
1471,-0.003348,-0.009387,1.0009773267949
1472,-0.00582,-0.010121,0.9816743267949
1473,-0.006299,-0.011543,0.9643213267949
1474,-0.004373,-0.010463,0.9458863267949
1475,-0.003805,-0.0084,0.9294293267949
1476,-0.00318,-0.007829,0.9136213267949
1477,-0.001034,-0.008254,0.8970913267949
1478,0.001688,-0.008049,0.8825783267949
1479,0.008196,-0.008431,0.8693273267949
1480,0.012812,-0.010652,0.8573083267949
1481,0.018517,-0.008568,0.8482023267949
1482,0.022149,-0.003399,0.8403083267949
1483,0.023086,-0.000746,0.8313193267949
1484,0.023707,-0.002738,0.8231633267949
1485,0.022402,-0.003751,0.8145333267949
1486,0.022392,-0.004263,0.8069103267949
1487,0.022809,-0.003875,0.7997533267949
1488,0.026907,-0.0013,0.7923673267949
1489,0.029003,0.001064,0.7873833267949
1490,0.033974,0.000207,0.7838093267949
1491,0.03636,-0.000386,0.7810413267949
1492,0.036522,0.000703,0.7789013267949
1493,0.036002,0.002318,0.7765563267949
1494,0.034748,0.001394,0.7747083267949
1495,0.033909,-0.000139,0.7729073267949
1496,0.033863,-0.000577,0.7710433267949
1497,0.033565,0.000832,0.7692963267949
1498,0.032925,0.001758,0.7680963267949
1499,0.033601,0.001942,0.7672793267949
1500,0.033887,0.000772,0.7666303267949
1501,0.035114,0.000253,0.7663453267949
1502,0.037075,0.00085,0.7664663267949
1503,0.036089,0.001362,0.7668753267949
1504,0.036317,-0.00029,0.7669563267949
1505,0.035531,-0.001258,0.7667633267949
1506,0.034054,-0.000796,0.7662533267949
1507,0.033499,0.001616,0.7658673267949
1508,0.034365,0.003712,0.7655163267949
1509,0.035467,0.003864,0.7648883267949
1510,0.035822,0.001997,0.7643283267949
1511,0.033327,0.002397,0.7636993267949
1512,0.032948,0.005884,0.7620893267949
1513,0.02686,0.006753,0.7604803267949
1514,0.026251,0.00579,0.7582943267949
1515,0.026253,0.004887,0.7563553267949
1516,0.027432,0.001296,0.7541093267949
1517,0.032929,0.000541,0.7525833267949
1518,0.036297,0.000518,0.7507693267949
1519,0.039215,0.003489,0.7493003267949
1520,0.039482,0.005483,0.7476103267949
1521,0.039732,0.005008,0.7456273267949
1522,0.040489,0.004059,0.7441473267949
1523,0.041135,0.005392,0.7426373267949
1524,0.042145,0.007222,0.7417003267949
1525,0.04198,0.008382,0.7407323267949
1526,0.042197,0.010194,0.7400263267949
1527,0.044217,0.011172,0.7400013267949
1528,0.043693,0.009456,0.7407343267949
1529,0.041915,0.005967,0.7416103267949
1530,0.042435,0.005995,0.7418033267949
1531,0.037378,0.003572,0.7423183267949
1532,0.035784,0.00204,0.7427893267949
1533,0.034814,0.000822,0.7431523267949
1534,0.033746,0.001693,0.7433453267949
1535,0.033825,0.003398,0.7437013267949
1536,0.034934,0.004919,0.7438963267949
1537,0.03622,0.00556,0.7435613267949
1538,0.037402,0.005501,0.7429633267949
1539,0.037645,0.005005,0.7420613267949
1540,0.037104,0.005009,0.7410113267949
1541,0.035431,0.004689,0.7402033267949
1542,0.033064,0.00512,0.7388443267949
1543,0.03267,0.007778,0.7377043267949
1544,0.033686,0.006872,0.7366133267949
1545,0.034691,-0.000924,0.7355343267949
1546,0.036229,-0.001019,0.7346013267949
1547,0.034966,0.005014,0.7334023267949
1548,0.03285,0.008273,0.7316763267949
1549,0.029352,0.008874,0.7304323267949
1550,0.02761,0.004901,0.7291103267949
1551,0.028178,0.001624,0.7280943267949
1552,0.028249,0.001515,0.7273593267949
1553,0.030113,0.003374,0.7270233267949
1554,0.031983,0.003948,0.7272893267949
1555,0.034398,0.005262,0.7272723267949
1556,0.035433,0.00617,0.7274673267949
1557,0.035756,0.006276,0.7271483267949
1558,0.034539,0.006691,0.7274373267949
1559,0.033476,0.006749,0.7272863267949
1560,0.030387,0.007588,0.7277103267949
1561,0.028783,0.007164,0.7277173267949
1562,0.02631,0.006741,0.7281713267949
1563,0.026055,0.008984,0.7287463267949
1564,0.028453,0.010218,0.7295113267949
1565,0.027967,0.007826,0.7307393267949
1566,0.029137,0.005364,0.7324593267949
1567,0.027871,0.004937,0.7341473267949
1568,0.024955,0.006381,0.7354343267949
1569,0.022088,0.00962,0.7375193267949
1570,0.020539,0.010167,0.7393423267949
1571,0.019274,0.008325,0.7418073267949
1572,0.01731,0.008079,0.7438503267949
1573,0.016455,0.007666,0.7453993267949
1574,0.015712,0.005315,0.7468203267949
1575,0.016827,0.001538,0.7481423267949
1576,0.01864,-2.6e-05,0.7495463267949
1577,0.020308,0.001928,0.7509623267949
1578,0.021044,0.004875,0.7521823267949
1579,0.020887,0.005355,0.7528603267949
1580,0.018892,0.005457,0.7531063267949
1581,0.018245,0.00593,0.7527273267949
1582,0.016201,0.006235,0.7515283267949
1583,0.015974,0.005743,0.7496283267949
1584,0.016669,0.004814,0.7476613267949
1585,0.017439,0.002387,0.7449533267949
1586,0.018993,0.001971,0.7427683267949
1587,0.020304,0.004053,0.7405193267949
1588,0.020554,0.006787,0.7380443267949
1589,0.021059,0.008232,0.7355513267949
1590,0.021771,0.006145,0.7326483267949
1591,0.023268,0.004112,0.7300073267949
1592,0.025755,0.005217,0.7272963267949
1593,0.026496,0.007935,0.7247903267949
1594,0.027251,0.008539,0.7221893267949
1595,0.026898,0.008975,0.7193823267949
1596,0.027663,0.01251,0.7153053267949
1597,0.024167,0.012099,0.7117123267949
1598,0.023085,0.004333,0.7072533267949
1599,0.023912,-0.00112,0.7031013267949
1600,0.022002,0.002385,0.6982323267949
1601,0.020064,0.008589,0.6931703267949
1602,0.019182,0.008733,0.6890263267949
1603,0.017752,0.00494,0.6848453267949
1604,0.015243,0.002064,0.6787533267949
1605,0.013329,0.006452,0.6721463267949
1606,0.00823,0.014453,0.6643633267949
1607,0.005818,0.014603,0.6576633267949
1608,0.007104,0.007833,0.6511833267949
1609,0.008239,0.004573,0.6436793267949
1610,0.006985,0.00375,0.6372543267949
1611,0.00676,0.004164,0.6311343267949
1612,0.008121,0.006178,0.6241303267949
1613,0.008077,0.009651,0.6176663267949
1614,0.009469,0.011313,0.6108863267949
1615,0.01071,0.011665,0.6051503267949
1616,0.013064,0.011182,0.5996213267949
1617,0.015615,0.011027,0.5941223267949
1618,0.018593,0.01161,0.5895423267949
1619,0.021222,0.010851,0.5856703267949
1620,0.024842,0.008479,0.5822313267949
1621,0.028479,0.007053,0.5801943267949
1622,0.031749,0.008469,0.5786913267949
1623,0.033358,0.01078,0.5781273267949
1624,0.034516,0.012071,0.5781113267949
1625,0.03628,0.013463,0.5791563267949
1626,0.038432,0.015314,0.5808263267949
1627,0.040282,0.018821,0.5831303267949
1628,0.039616,0.017,0.5860813267949
1629,0.041157,0.007598,0.5891273267949
1630,0.040477,-0.00034,0.5925583267949
1631,0.037824,0.006273,0.5963633267949
1632,0.037238,0.016093,0.5999993267949
1633,0.03912,0.020938,0.6039183267949
1634,0.039538,0.012764,0.6072563267949
1635,0.042375,0.001955,0.6102763267949
1636,0.043703,-0.001311,0.6137203267949
1637,0.041741,0.005327,0.6154783267949
1638,0.040637,0.011009,0.6165733267949
1639,0.041258,0.013543,0.6172273267949
1640,0.042381,0.014211,0.6177313267949
1641,0.042094,0.013647,0.6177993267949
1642,0.0426,0.014422,0.6159593267949
1643,0.041596,0.016403,0.6123133267949
1644,0.040134,0.017668,0.6062983267949
1645,0.040039,0.017194,0.5990633267949
1646,0.038823,0.016476,0.5900563267949
1647,0.036544,0.01659,0.5776923267949
1648,0.034176,0.017776,0.5649813267949
1649,0.03106,0.01982,0.5498343267949
1650,0.029205,0.021449,0.5353403267949
1651,0.030272,0.022442,0.5200493267949
1652,0.028011,0.022228,0.5028453267949
1653,0.025872,0.020953,0.4866723267949
1654,0.025693,0.020066,0.4702733267949
1655,0.025346,0.02025,0.4512163267949
1656,0.02524,0.020151,0.4334573267949
1657,0.025803,0.019302,0.4138263267949
1658,0.025716,0.018419,0.3959213267949
1659,0.026252,0.01909,0.3777503267949
1660,0.024716,0.021302,0.3575233267949
1661,0.022732,0.024544,0.3389973267949
1662,0.022299,0.027297,0.3207433267949
1663,0.020849,0.028209,0.3014983267949
1664,0.021292,0.026596,0.2847413267949
1665,0.022747,0.025066,0.2672293267949
1666,0.02389,0.026043,0.2514273267949
1667,0.024472,0.028939,0.2357653267949
1668,0.026143,0.030622,0.2179063267949
1669,0.027452,0.031308,0.2013263267949
1670,0.028267,0.032474,0.1843583267949
1671,0.02893,0.03344,0.1655813267949
1672,0.030119,0.034603,0.1480813267949
1673,0.030863,0.036441,0.1283633267949
1674,0.031801,0.03775,0.1099763267949
1675,0.031916,0.037084,0.091135326794897
1676,0.030997,0.03456,0.069637326794897
1677,0.030398,0.032776,0.049570326794897
1678,0.028843,0.031708,0.029177326794897
1679,0.028491,0.031984,0.0065013267948966
1680,0.029213,0.032878,-0.013772673205103
1681,0.031349,0.033285,-0.035625673205103
1682,0.036965,0.035456,-0.054750673205103
1683,0.039199,0.037789,-0.072211673205103
1684,0.038589,0.039483,-0.090260673205103
1685,0.039168,0.039496,-0.1056386732051
1686,0.034723,0.04079,-0.1210416732051
1687,0.02945,0.042579,-0.1382566732051
1688,0.026981,0.043881,-0.1530236732051
1689,0.025139,0.042087,-0.1671556732051
1690,0.025699,0.036115,-0.1813476732051
1691,0.028429,0.033133,-0.1921656732051
1692,0.030146,0.035635,-0.2017286732051
1693,0.030495,0.040855,-0.2089806732051
1694,0.030461,0.042428,-0.2160386732051
1695,0.032107,0.040231,-0.2240306732051
1696,0.033158,0.039961,-0.2308666732051
1697,0.033369,0.041681,-0.2369706732051
1698,0.03387,0.044274,-0.2429766732051
1699,0.033668,0.046545,-0.2473856732051
1700,0.033596,0.048337,-0.2510096732051
1701,0.031638,0.049798,-0.2535636732051
1702,0.03212,0.050529,-0.2564216732051
1703,0.031545,0.048103,-0.2590696732051
1704,0.030144,0.044701,-0.2615686732051
1705,0.031093,0.044527,-0.2638936732051
1706,0.029668,0.046122,-0.2666736732051
1707,0.030016,0.046878,-0.2693526732051
1708,0.030843,0.045859,-0.2715956732051
1709,0.032378,0.044591,-0.2735016732051
1710,0.035009,0.044515,-0.2751376732051
1711,0.037457,0.045653,-0.2762536732051
1712,0.039537,0.046855,-0.2769086732051
1713,0.040243,0.048734,-0.2766196732051
1714,0.040796,0.050101,-0.2750836732051
1715,0.040793,0.049683,-0.2725826732051
1716,0.039821,0.047969,-0.2685356732051
1717,0.041764,0.046231,-0.2624316732051
1718,0.044616,0.046623,-0.2557096732051
1719,0.045885,0.049303,-0.2475586732051
1720,0.047442,0.049909,-0.2396216732051
1721,0.046596,0.049164,-0.2318336732051
1722,0.046717,0.048673,-0.2240396732051
1723,0.043946,0.047977,-0.2170906732051
1724,0.042067,0.045891,-0.2102226732051
1725,0.039894,0.043905,-0.2030566732051
1726,0.036396,0.042824,-0.1973556732051
1727,0.034437,0.043038,-0.1921476732051
1728,0.03328,0.044942,-0.1875226732051
1729,0.033706,0.046447,-0.1828726732051
1730,0.034694,0.048217,-0.1778956732051
1731,0.037283,0.049855,-0.1731866732051
1732,0.036381,0.050303,-0.1689576732051
1733,0.036589,0.046372,-0.1649156732051
1734,0.033698,0.041076,-0.1610516732051
1735,0.030454,0.040658,-0.1574826732051
1736,0.028658,0.043547,-0.1542406732051
1737,0.02685,0.044096,-0.1515596732051
1738,0.02379,0.041225,-0.1489146732051
1739,0.022608,0.039459,-0.1470236732051
1740,0.022222,0.039883,-0.1452626732051
1741,0.019549,0.043263,-0.1437156732051
1742,0.018283,0.045048,-0.1421326732051
1743,0.017357,0.044854,-0.1403286732051
1744,0.016643,0.043094,-0.1390866732051
1745,0.015939,0.039406,-0.1379826732051
1746,0.015438,0.036872,-0.1372316732051
1747,0.014424,0.035785,-0.1369306732051
1748,0.013732,0.03414,-0.1376176732051
1749,0.011912,0.032792,-0.1392466732051
1750,0.011952,0.030356,-0.1417486732051
1751,0.010175,0.027513,-0.1447246732051
1752,0.008322,0.025045,-0.1486546732051
1753,0.009019,0.024251,-0.1523566732051
1754,0.011336,0.024639,-0.1561526732051
1755,0.010865,0.02265,-0.1595976732051
1756,0.006123,0.016435,-0.1636026732051
1757,0.001038,0.008389,-0.1681516732051
1758,-0.001094,-0.000111,-0.1720876732051
1759,-0.003545,-0.004858,-0.1772286732051
1760,-0.008257,-0.003298,-0.1820136732051
1761,-0.014371,-0.000679,-0.1863566732051
1762,-0.022164,-0.001148,-0.1907406732051
1763,-0.027605,-0.002936,-0.1944546732051
1764,-0.0331,-0.005231,-0.1970216732051
1765,-0.036747,-0.009399,-0.1990626732051
1766,-0.039873,-0.013286,-0.2003746732051
1767,-0.043091,-0.014068,-0.2015126732051
1768,-0.046978,-0.011537,-0.2020806732051
1769,-0.050289,-0.008543,-0.2020706732051
1770,-0.051548,-0.006287,-0.2010626732051
1771,-0.051936,-0.004732,-0.1989286732051
1772,-0.052102,-0.003464,-0.1951936732051
1773,-0.052239,-0.001149,-0.1873326732051
1774,-0.052561,0.00215,-0.1767046732051
1775,-0.053283,0.005449,-0.1625436732051
1776,-0.05347,0.008089,-0.1426236732051
1777,-0.053231,0.009762,-0.1207486732051
1778,-0.052297,0.011849,-0.093180673205103
1779,-0.051442,0.013933,-0.065145673205103
1780,-0.049944,0.01612,-0.034648673205103
1781,-0.048406,0.017069,0.0024243267948967
1782,-0.046553,0.016782,0.039691326794897
1783,-0.045001,0.016933,0.080586326794897
1784,-0.043468,0.019158,0.1301443267949
1785,-0.04177,0.022426,0.1785083267949
1786,-0.038809,0.024666,0.2294133267949
1787,-0.033143,0.026103,0.2882503267949
1788,-0.028951,0.027647,0.3444053267949
1789,-0.028032,0.031746,0.4085413267949
1790,-0.027429,0.035382,0.4681463267949
1791,-0.025038,0.039318,0.5295603267949
1792,-0.020737,0.044496,0.5986543267949
1793,-0.016118,0.049856,0.6616603267949
1794,-0.012079,0.055067,0.7244913267949
1795,-0.008988,0.060649,0.7937293267949
1796,-0.009657,0.063715,0.8554693267949
1797,-0.008753,0.067239,0.9151793267949
1798,-0.006979,0.072726,0.9773463267949
1799,-0.001678,0.077762,1.0296413267949
1800,0.005272,0.083438,1.0826813267949
1801,0.009813,0.088293,1.1265473267949
1802,0.014071,0.089114,1.1652573267949
1803,0.021906,0.087519,1.2020033267949
1804,0.028827,0.086166,1.2314073267949
1805,0.037877,0.085482,1.2597673267949
1806,0.04591,0.085363,1.2830153267949
1807,0.050988,0.085399,1.3048713267949
1808,0.055722,0.083773,1.3282243267949
1809,0.058742,0.081167,1.3503163267949
1810,0.061722,0.080617,1.3747883267949
1811,0.063045,0.081787,1.3953073267949
1812,0.060377,0.082544,1.4124223267949
1813,0.056296,0.081142,1.4267803267949
1814,0.051942,0.079793,1.4366243267949
1815,0.050777,0.081744,1.4436903267949
1816,0.051619,0.08612,1.4488833267949
1817,0.051305,0.086851,1.4519783267949
1818,0.050962,0.081033,1.4544223267949
1819,0.049676,0.073233,1.4559933267949
1820,0.048594,0.069342,1.4570003267949
1821,0.047238,0.071466,1.4580223267949
1822,0.045368,0.077298,1.4589103267949
1823,0.043076,0.08287,1.4597953267949
1824,0.043419,0.087036,1.4608963267949
1825,0.045825,0.087641,1.4621593267949
1826,0.047508,0.083795,1.4629233267949
1827,0.047483,0.079062,1.4634443267949
1828,0.046102,0.078244,1.4641623267949
1829,0.044109,0.084356,1.4646193267949
1830,0.043423,0.090363,1.4647543267949
1831,0.041773,0.090356,1.4649043267949
1832,0.041924,0.09001,1.4655243267949
1833,0.042568,0.090923,1.4661873267949
1834,0.041851,0.087502,1.4662023267949
1835,0.042387,0.081796,1.4660043267949
